date,home,away,open_rl,open_books,close_rl,close_books
2025-09-26,ATL,PIT,1.50,11,1.50,11
2025-09-27,MIL,CIN,1.50,11,1.50,11
2025-09-27,LAA,HOU,-1.50,11,-1.50,11
2025-09-27,SD,AZ,1.50,11,1.50,11
2025-09-27,SEA,LAD,1.50,11,1.50,11
2025-09-27,ATH,KC,1.50,11,1.50,11
2025-09-27,SF,COL,1.50,11,1.50,11
2025-09-27,NYY,BAL,1.50,11,1.50,11
2025-09-27,CHC,STL,1.50,11,1.50,10
2025-09-27,TOR,TB,1.50,11,1.50,11
2025-09-27,SF,COL,1.50,11,1.50,11
2025-09-27,WSH,CWS,1.50,11,1.50,11
2025-09-27,BOS,DET,1.50,10,1.50,11
2025-09-27,MIA,NYM,-1.50,11,-1.50,11
2025-09-27,PHI,MIN,1.50,10,1.50,10
2025-09-27,CLE,TEX,1.50,11,1.50,11
2025-09-27,ATL,PIT,1.50,11,1.50,11
2025-09-27,MIL,CIN,1.50,11,1.50,11
2025-09-28,SD,AZ,1.50,11,1.50,11
2025-09-28,LAA,HOU,-1.50,11,-1.50,11
2025-09-28,SEA,LAD,0.00,10,1.50,11
2025-09-28,ATH,KC,-1.50,11,-1.50,11
2025-09-28,BOS,DET,-1.50,7,-1.50,9
2025-09-28,ATH,KC,-1.50,11,-1.50,11
2025-09-28,SF,COL,1.50,10,1.50,11
2025-09-28,PHI,MIN,1.50,9,1.50,10
2025-09-28,WSH,CWS,-1.50,10,-1.50,11
2025-09-28,NYY,BAL,1.50,10,1.50,11
2025-09-28,LAA,HOU,-1.50,11,-1.50,11
2025-09-28,TOR,TB,1.50,10,1.50,11
2025-09-28,SD,AZ,1.50,11,1.50,11
2025-09-28,SEA,LAD,0.00,10,1.50,11
2025-09-28,CLE,TEX,1.50,11,1.50,11
2025-09-28,MIA,NYM,-1.50,11,-1.50,11
2025-09-28,MIL,CIN,1.50,10,1.50,11
2025-09-28,ATL,PIT,1.50,10,1.50,11
2025-09-28,CHC,STL,1.50,11,1.50,11
